px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.31161	-6.1046	-2.69677	-2.66995	-0.226872	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.456615
8.44596	-6.02417	-2.70651	-2.67508	-0.21943	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.158378
8.55246	-5.94615	-2.6937	-2.65912	-0.17729	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.14985
8.66792	-5.87417	-2.69562	-2.66143	-0.171016	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.124166
8.7974	-5.82002	-2.70511	-2.683	-0.191105	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.3569
8.92331	-5.7367	-2.72292	-2.67986	-0.178415	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.488995
9.02655	-5.64743	-2.70352	-2.64194	-0.102671	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	4.58972
9.14768	-5.55581	-2.72096	-2.63205	-0.0878243	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.600636
9.24992	-5.44474	-2.69965	-2.58262	-0.00573367	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	4.38589
9.37277	-5.33861	-2.71261	-2.56651	0.0102091	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.620238
9.47291	-5.22472	-2.69722	-2.51967	0.0796083	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	2.93648
9.58593	-5.119	-2.70241	-2.50261	0.0917187	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.389019
9.69908	-5.04591	-2.70565	-2.51129	0.0700866	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.382029
9.79995	-4.96129	-2.70093	-2.50297	0.0746104	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.148066
9.89392	-4.84719	-2.68342	-2.45516	0.142979	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	3.01329
9.99834	-4.75544	-2.67384	-2.44576	0.14452	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.150702
10.083	-4.63217	-2.658	-2.38917	0.220046	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	3.47731
10.1814	-4.51501	-2.66317	-2.36582	0.230548	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.311622
10.274	-4.40086	-2.65955	-2.33756	0.252571	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.388324
10.3707	-4.28741	-2.66187	-2.31848	0.257376	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.06803
10.4576	-4.18255	-2.66302	-2.29526	0.27412	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.297167
10.5462	-4.05715	-2.68351	-2.26967	0.284519	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.529719
10.6573	-3.96925	-2.69653	-2.29112	0.228636	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	2.00066
10.7442	-3.84329	-2.71495	-2.26781	0.23901	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.505459
10.7768	-3.6936	-2.69843	-2.16956	0.372576	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	10.5522
10.8521	-3.55229	-2.72337	-2.13791	0.383752	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.769019
10.9578	-3.45922	-2.73189	-2.17171	0.299369	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	4.28195
11.0359	-3.32767	-2.74941	-2.1497	0.305158	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.332701
11.0693	-3.18192	-2.74271	-2.07317	0.399352	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	5.20184
11.1367	-3.03857	-2.76488	-2.0453	0.405694	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.512478
11.1377	-2.85757	-2.76144	-1.9229	0.561605	11.1386	-2.78926	11.15	-2.8	0	2.73104	13.6632
11.1802	-2.70195	-2.76893	-1.88388	0.568761	11.141	-2.65084	11.15	-2.65	0	2.73102	0.226119
11.1874	-2.53571	-2.77155	-1.80141	0.647756	11.1042	-2.54354	11.15	-2.55	0	1.81785	3.29617
11.2093	-2.39997	-2.75302	-1.76462	0.650136	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.374381
11.3041	-2.30197	-2.73478	-1.83646	0.483738	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	15.9773
11.3409	-2.14819	-2.75814	-1.80797	0.485805	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.521128
11.3522	-1.99056	-2.76079	-1.75292	0.529235	11.3117	-1.92025	11.35	-1.95	0	1.81854	1.06875
11.3733	-1.84555	-2.75434	-1.72257	0.530848	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.0508829
11.3879	-1.69389	-2.75518	-1.68463	0.54526	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.135712
11.3954	-1.54102	-2.75513	-1.65007	0.549448	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.0834014
11.3339	-1.37397	-2.76344	-1.53229	0.687371	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	10.1979
11.3118	-1.22577	-2.75623	-1.48734	0.694431	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.266652
11.2111	-1.05876	-2.78155	-1.34557	0.857275	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	14.3166
11.1539	-0.91375	-2.7753	-1.28729	0.86807	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.536494
11.0824	-0.777774	-2.7878	-1.21076	0.918237	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	1.60097
11.0164	-0.647628	-2.78841	-1.15667	0.925631	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.284606
10.8967	-0.515143	-2.82741	-1.0389	1.03647	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	7.90676
10.8104	-0.390336	-2.83399	-0.980808	1.04134	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.251263
10.716	-0.265233	-2.83493	-0.918842	1.04835	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.0494054
10.6048	-0.16722	-2.81256	-0.848928	1.06314	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	0.723725
10.46	-0.0710596	-2.86395	-0.732844	1.16326	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	8.46275
10.3339	0.00679128	-2.85461	-0.660818	1.17791	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.555802
10.234	0.0836049	-2.81785	-0.620217	1.14647	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	2.07171
10.0991	0.119492	-2.78479	-0.536751	1.17732	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	1.88869
9.96126	0.183372	-2.78848	-0.460915	1.19551	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	0.904527
9.80575	0.203851	-2.76125	-0.366479	1.22877	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	1.59811
9.65234	0.238843	-2.79416	-0.280879	1.26229	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	2.31469
9.50548	0.245177	-2.78176	-0.196752	1.28562	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0.650515
9.37638	0.250031	-2.69652	-0.132258	1.2695	9.22819	0.16178	9.35	0.15	-1.81963	0	7.92098
9.22815	0.236212	-2.68098	-0.0437334	1.29161	9.24456	0.139817	9.25	0.15	-1.81962	0	0.545058
9.0854	0.242058	-2.70972	0.0219669	1.29393	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	0.888816
8.95244	0.238802	-2.70957	0.0832685	1.29042	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.0143916
8.81347	0.233379	-2.73061	0.140982	1.28267	8.84168	0.257617	8.8	0.25	-2.99995	0	0.510886
8.67698	0.218068	-2.73496	0.199414	1.27586	8.65606	0.24536	8.65	0.25	-2.99994	0	0.064662
8.53583	0.199623	-2.75542	0.253083	1.26274	8.43549	0.247188	8.5	0.25	-2.99323	0	0.511562
8.39681	0.182062	-2.76386	0.300573	1.24442	8.34184	0.250769	8.35	0.25	-2.9932	0	0.425536
8.25438	0.143602	-2.76341	0.359996	1.23495	8.27073	0.243988	8.2	0.25	-2.73233	0	0.185371
8.10523	0.128363	-2.76818	0.394443	1.19844	8.03847	0.260731	8.05	0.25	-2.73234	0	1.25723
7.96796	0.10476	-2.79028	0.42207	1.1584	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	1.49479
7.82868	0.0696074	-2.79826	0.459333	1.1352	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.836637
7.67356	0.057026	-2.84113	0.459421	1.06105	7.46173	0.143776	7.6	0.15	-2.99599	0	5.1458
7.53495	0.0279741	-2.84001	0.483173	1.0299	7.45455	0.149294	7.45	0.15	-2.99596	0	1.18973
7.42169	-0.0660449	-2.79992	0.569846	1.07624	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	4.32514
7.28856	-0.104966	-2.78213	0.593894	1.04098	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.5044
7.14392	-0.141309	-2.79339	0.59418	0.965708	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.13411
7.00591	-0.207878	-2.79249	0.628665	0.946228	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.614018
6.94468	-0.365174	-2.73914	0.772304	1.07924	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	13.829
6.83936	-0.445858	-2.72121	0.813997	1.06279	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.599248
6.67989	-0.447452	-2.736	0.734967	0.873883	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	18.2043
6.57591	-0.540048	-2.73901	0.776343	0.871204	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.0418482
6.51337	-0.701191	-2.72785	0.899018	0.979636	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	6.84382
6.42841	-0.826866	-2.72904	0.958043	0.984765	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.0700423
6.38723	-0.9839	-2.73493	1.06999	1.07645	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	3.92332
6.32999	-1.11527	-2.74026	1.13073	1.08265	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.153592
6.26418	-1.25626	-2.74716	1.1884	1.07936	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.212254
6.21525	-1.40666	-2.7539	1.25279	1.08334	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.128764
6.25506	-1.62821	-2.80205	1.44688	1.28655	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	19.706
6.25768	-1.77735	-2.7892	1.52495	1.2955	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0.433897
6.26111	-1.91453	-2.7848	1.59309	1.30047	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.118084
6.2832	-2.05142	-2.77641	1.66611	1.30936	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.306938
6.29304	-2.18957	-2.75079	1.71544	1.27174	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.5341
6.32344	-2.33827	-2.75004	1.78747	1.2739	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.0159629
6.37751	-2.49453	-2.76935	1.87704	1.30192	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.795023
6.43254	-2.63915	-2.77035	1.9512	1.30411	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.0279796
6.44174	-2.75153	-2.67764	1.95317	1.19338	6.46538	-2.81029	6.45	-2.8	0	-2.72732	13.8948
6.49169	-2.89464	-2.68732	2.01149	1.18419	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.174566
6.55149	-3.03786	-2.70861	2.07396	1.18463	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	0.842374
6.60578	-3.194	-2.73701	2.11844	1.15848	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	1.3497
6.66558	-3.32895	-2.72299	2.15672	1.1211	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.94494
6.7244	-3.48934	-2.75681	2.18877	1.08507	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	2.06289
6.78431	-3.61904	-2.7268	2.21514	1.03744	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.25778
6.84099	-3.78037	-2.75767	2.23323	0.992395	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.34278
6.8944	-3.90317	-2.70595	2.24652	0.935069	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	5.38719
6.94745	-4.06745	-2.73531	2.25124	0.882778	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	2.71664
6.98745	-4.17392	-2.66107	2.24987	0.81769	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	8.83891
7.03913	-4.31527	-2.6802	2.2535	0.77676	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	1.59706
7.12946	-4.43875	-2.728	2.29298	0.784968	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	2.84997
7.1935	-4.58641	-2.75424	2.29431	0.742728	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	1.98793
7.25327	-4.69038	-2.70469	2.30278	0.703776	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	4.02157
7.31928	-4.82463	-2.71969	2.3063	0.669424	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.09318
7.39585	-4.94155	-2.68926	2.3197	0.639425	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	2.10986
7.45457	-5.09848	-2.70352	2.30567	0.587083	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	2.1616
7.55901	-5.22084	-2.7745	2.34023	0.602541	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	7.20547
7.62081	-5.37351	-2.79503	2.32308	0.551969	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	2.21521
7.68403	-5.47791	-2.74017	2.32308	0.515544	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	5.06156
7.74236	-5.61777	-2.74845	2.30824	0.472785	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	1.3887
7.84218	-5.74239	-2.77368	2.32863	0.470229	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.49129
7.91328	-5.90145	-2.78864	2.31028	0.42366	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	1.64652
7.97726	-6.01166	-2.71067	2.30358	0.383141	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.68068
8.04167	-6.16065	-2.7165	2.28525	0.342235	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	1.12779
8.13594	-6.27943	-2.71862	2.29806	0.33589	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.128746
8.21508	-6.41088	-2.72039	2.29478	0.31346	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.336889
8.3252	-6.533	-2.75432	2.31496	0.319649	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.26476
8.40027	-6.67332	-2.75868	2.30235	0.28866	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0.622654
8.4871	-6.79106	-2.73665	2.30461	0.271915	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.17859
8.54703	-6.94405	-2.74095	2.27636	0.227609	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	1.24375
8.63136	-7.06719	-2.73122	2.27541	0.21233	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.567162
8.67708	-7.23637	-2.73977	2.23163	0.155601	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	2.01094
8.7593	-7.35283	-2.74924	2.23475	0.151695	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.253168
8.81814	-7.48805	-2.75397	2.21476	0.123509	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.523941
8.89629	-7.6128	-2.74374	2.21119	0.111599	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.346903
8.94721	-7.77048	-2.74886	2.17778	0.0712207	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	1.03424
9.01816	-7.89831	-2.73405	2.16898	0.0558352	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.481019
9.05745	-8.06527	-2.74205	2.1265	0.00950441	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	1.34202
9.12592	-8.1955	-2.73188	2.11786	-0.00177192	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.222615
9.18986	-8.33287	-2.73204	2.10554	-0.0141788	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.10572
9.27051	-8.45324	-2.76024	2.11602	0.00355299	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.56498
9.31026	-8.59641	-2.76502	2.08673	-0.0262019	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.598813
9.37575	-8.71858	-2.77027	2.08463	-0.0253931	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.267345
9.4169	-8.86806	-2.78207	2.05538	-0.0534872	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.605601
9.45313	-9.00464	-2.73113	2.01861	-0.101127	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	5.21205
9.49754	-9.14981	-2.73043	1.99696	-0.117428	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.222888
9.55199	-9.28661	-2.72564	1.98547	-0.123311	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.127196
9.5923	-9.43512	-2.72747	1.96244	-0.139596	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.194156
9.65345	-9.57748	-2.73626	1.95757	-0.135219	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.165823
9.69739	-9.72755	-2.74172	1.93876	-0.146417	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.0956985
9.76888	-9.86422	-2.77515	1.95013	-0.119376	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.75172
9.79847	-10.0088	-2.78216	1.92553	-0.137736	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.255936
9.81283	-10.1498	-2.73617	1.88049	-0.190726	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.19938
9.82555	-10.3145	-2.74611	1.84277	-0.21755	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.537251
9.86913	-10.46	-2.75397	1.83697	-0.207508	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.285531
9.89379	-10.6166	-2.76049	1.81341	-0.219316	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.115799
9.89639	-10.7631	-2.72826	1.76683	-0.268428	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.6428
9.90252	-10.9212	-2.73395	1.73503	-0.285036	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.226539
9.9109	-11.0695	-2.72329	1.70424	-0.305844	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.361772
9.90387	-11.2293	-2.73011	1.66809	-0.324533	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.310855
9.92166	-11.3686	-2.7385	1.65799	-0.314941	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.161373
9.91359	-11.5196	-2.75109	1.62712	-0.329058	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.256369
9.884	-11.6692	-2.72542	1.56656	-0.390865	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.23155
9.84601	-11.8335	-2.73814	1.5192	-0.415415	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.643262
9.7987	-11.9805	-2.71771	1.45346	-0.47715	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.45478
9.7471	-12.1384	-2.72819	1.40487	-0.498144	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.53031
9.6571	-12.2763	-2.70031	1.30463	-0.603435	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	6.22892
9.60072	-12.4084	-2.69098	1.2618	-0.613503	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.473133
9.45969	-12.5274	-2.66133	1.11759	-0.773442	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.9874
9.38675	-12.6402	-2.64455	1.07021	-0.779743	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.612944
9.23863	-12.7513	-2.64183	0.929925	-0.923577	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	10.124
9.1284	-12.8506	-2.6335	0.86412	-0.938683	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	0.856686
9.01251	-12.9484	-2.63266	0.788553	-0.972832	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.646619
8.89689	-13.0328	-2.62285	0.724991	-0.98359	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0.550526
8.76992	-13.114	-2.62273	0.650999	-1.01045	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0.699932
8.63214	-13.1915	-2.62897	0.582055	-1.02172	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0.483652
8.42457	-13.2169	-2.66627	0.397564	-1.21383	8.43462	-13.263	8.4	-13.15	-2.72644	0	18.0131
8.28313	-13.2502	-2.6538	0.320899	-1.22501	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0.575257
8.11613	-13.2566	-2.68398	0.195646	-1.32004	8.10139	-13.1447	8.1	-13.15	-3.00083	0	4.70043
7.97891	-13.2595	-2.67447	0.118514	-1.33197	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.569978
7.85608	-13.2921	-2.64423	0.086759	-1.26883	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	2.51727
7.69952	-13.2945	-2.65188	0.0106052	-1.27303	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.227746
7.52946	-13.2609	-2.69087	-0.110044	-1.35003	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	4.05326
7.38039	-13.2225	-2.68645	-0.195335	-1.36115	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.376406
7.25174	-13.2114	-2.65053	-0.234865	-1.30675	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.56
7.10251	-13.1709	-2.65992	-0.308497	-1.30653	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.139879
6.97043	-13.1385	-2.63989	-0.358947	-1.27429	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.957488
6.8076	-13.0981	-2.67337	-0.417802	-1.25695	6.672	-13.1364	6.65	-13.15	-3.63617	0	1.08321
6.69626	-13.0968	-2.57599	-0.407272	-1.13511	6.53838	-13.1322	6.55	-13.15	-1.81656	0	16.2256
6.54607	-13.0643	-2.59917	-0.448184	-1.11019	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0.850491
6.41776	-13.0114	-2.58572	-0.493079	-1.08523	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.825968
6.26551	-12.965	-2.61387	-0.530504	-1.05944	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0.933944
6.13249	-12.8561	-2.67065	-0.625528	-1.11485	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	4.35468
5.98132	-12.7901	-2.70099	-0.662352	-1.08679	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	1.05357
5.86779	-12.7262	-2.66041	-0.691331	-1.04317	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.73957
5.70905	-12.6668	-2.69546	-0.709375	-1.00031	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	1.87118
5.59128	-12.5642	-2.71837	-0.768304	-1.00952	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.785587
5.42715	-12.4914	-2.75946	-0.78061	-0.96232	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.33559
5.31663	-12.3935	-2.7517	-0.82211	-0.947921	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.36726
5.1736	-12.3061	-2.77602	-0.841086	-0.912576	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	1.08253
5.07956	-12.213	-2.76576	-0.876169	-0.899799	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.355353
4.96241	-12.1203	-2.78271	-0.898404	-0.875469	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.545231
4.88025	-12.035	-2.73064	-0.920491	-0.842912	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.56608
4.79312	-11.9285	-2.73379	-0.957353	-0.837327	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0262216
4.70594	-11.7837	-2.80683	-1.0191	-0.867596	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.96623
4.61459	-11.6642	-2.8211	-1.05078	-0.854399	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.344515
4.55965	-11.5655	-2.74835	-1.08193	-0.835259	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.5764
4.51043	-11.4415	-2.7412	-1.13177	-0.84411	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.108737
4.42603	-11.2727	-2.84196	-1.18182	-0.851665	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.9226
4.39743	-11.1094	-2.84129	-1.25232	-0.875961	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.406138
4.40433	-10.9789	-2.72828	-1.3302	-0.911423	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.9018
4.39337	-10.8327	-2.71826	-1.39399	-0.926454	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.30298
4.38453	-10.6898	-2.70131	-1.45418	-0.938216	4.493	-10.7885	4.45	-10.7	0	2.72865	0.435027
4.38908	-10.5404	-2.69688	-1.51852	-0.951765	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.166381
4.39624	-10.3929	-2.688	-1.58049	-0.96375	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.146243
4.41195	-10.2438	-2.68736	-1.64114	-0.971552	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0505783
4.44018	-10.1004	-2.67758	-1.70654	-0.986831	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.283922
4.48589	-9.9513	-2.68042	-1.77695	-1.00289	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.232813
4.52934	-9.80495	-2.68186	-1.84112	-1.01352	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.161081
4.59072	-9.65883	-2.68906	-1.90997	-1.02579	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.189563
4.65212	-9.52198	-2.68919	-1.97277	-1.03259	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.153735
4.7403	-9.38345	-2.69981	-2.04773	-1.04919	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.451908
4.77508	-9.2428	-2.70797	-2.05864	-0.981875	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.36477
4.86935	-9.102	-2.72745	-2.12505	-0.991286	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.497882
4.98276	-8.98655	-2.72775	-2.21386	-1.03758	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.02046
